backend,backend_reuse_latency_total_ms,bypassed_matches,dataset,device,dtype,early_layer_attempts,early_layer_hits,energy_source,engine,fast_exact_path_hits,gpu_energy_j,gpu_joules_per_request,gpu_joules_per_total_token,hit_rate,idle_adjusted_gpu_energy_j,idle_adjusted_joules_per_request,logit_guard_attempts,logit_guard_hits,mean_latency_ms,model,n_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,policy_bypass_total,policy_exact_total,policy_plans_total,policy_semantic_partial_total,prompt_mode,recompute_tokens_total,reuse_attempts,reuse_successes,reused_prefix_tokens_total,scaffold_bypass_store_successes,scaffold_only_attempts,scaffold_only_hits,seed,semantic_blocked_by_backend_total,semantic_matches_total,semantic_opportunity_estimated_savings_ms,semantic_opportunity_plans_total,semantic_opportunity_reused_tokens_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,semantic_queries_total,semantic_scaffold_store_successes,service_throughput_rps,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,throughput_rps,wasted_compute_ratio
hf,17241.673965065274,0,alpaca_eval,cuda,float16,,,nvml,reactive_prefix_cache,,11103.429,86.7455390625,0.16173496766299597,0.9921875,9455.304931755445,73.86956977933941,,,136.29815669492018,google/gemma-4-31B-it,128,135.21119500364875,138.94967899250332,140.02397015472525,,,,,semantic,52396,127,127,16256,,,,42,,,,,,,,,,,,7.336856376116126,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,,,5.223523981470217,0.0
hf,0.0,0,alpaca_eval,cuda,float16,,,nvml,shadow_kv,,13253.007,103.5391171875,0.1930461894773641,0.0,11776.921229775393,92.00719710762026,,,153.2731484061287,google/gemma-4-31B-it,128,152.53970650519477,158.41045715205837,160.64926451566862,,,,,semantic,68652,0,0,0,,,,42,,,,,,,,,,,,6.524299985998163,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,,,4.9221693193536975,0.0
hf,17110.056264020386,0,alpaca_eval,cuda,float16,0,0,nvml,shadow_kv_plus,127,11346.677,88.6459140625,0.1652781710656645,0.9921875,10023.161206386965,78.30594692489817,,,134.60000015606965,google/gemma-4-31B-it,128,134.13724650308723,138.6526437519933,139.5346254002652,1,127,128,0,semantic,52396,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.429420496586129,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,,,5.332431903719346,0.0
hf,17798.97940106457,0,alpaca_eval,cuda,float16,0,0,nvml,shadow_kv_plus_best_latency,127,11498.815,89.8344921875,0.16749424634387927,0.9921875,10064.196812873395,78.6265376005734,,,140.1140678366346,google/gemma-4-31B-it,128,140.3810695046559,144.80846145233954,145.29486901810742,1,127,128,0,semantic,52396,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.137042093203273,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus_best_latency/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,,,5.22368212042319,0.0
hf,17077.371615945594,0,alpaca_eval,cuda,float16,0,0,nvml,shadow_kv_plus_lite,0,11340.018,88.593890625,0.1651811746198217,0.9921875,10031.429794704545,78.37054527112926,,,134.39904004849268,google/gemma-4-31B-it,128,134.18984500458464,137.38821279839613,141.6305771304178,0,0,0,0,semantic,52396,127,127,16256,1,0,0,42,0,0,0.0,0,0,0,0,0,0.0,0,0,7.440529334429686,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus_lite/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,,,5.445837623693133,0.0
hf,18007.69429898355,0,alpaca_eval,cuda,float16,0,0,nvml,shadow_kv_plus_raw_observer,127,11520.278,90.002171875,0.16780688108139602,0.9921875,10008.733225665681,78.19322832551313,,,141.68394588364208,google/gemma-4-31B-it,128,141.22897000197554,144.73686725905281,146.23965515886084,1,127,128,0,semantic,52396,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.057962663047582,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus_raw_observer/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,,,5.223073181004763,0.0
hf,16141.214881034102,0,alpaca_eval,cuda,float16,,,nvml,strict_reactive_prefix_cache,,10880.709,85.0055390625,0.15849077958398883,0.9921875,9572.52797304984,74.78537478945188,,,127.62445607836526,google/gemma-4-31B-it,128,126.61616050172597,130.10099655584781,132.2631587376236,,,,,semantic,52396,127,127,16256,,,,42,,,,,,,,,,,,7.835488829711211,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/strict_reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,,,5.564247424195661,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,frequency_speculative,,13156.49,102.785078125,0.1912864391747481,0.0,11741.06531247485,91.72707275370976,,,152.2346719456209,google/gemma-4-31B-it,128,151.51406800578116,157.19262564962264,159.34072066738736,,,,,semantic,68779,0,0,0,,,,42,,,,,,,,,,,,6.568805826028947,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/frequency_speculative/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,4.829329360587777,0.0
hf,17241.413653071504,0,banking77,cuda,float16,,,nvml,greedy_prefix_cache,,11057.957,86.3902890625,0.1607751930094942,0.9921875,9708.388573688346,75.8467857319402,,,136.30486242902862,google/gemma-4-31B-it,128,135.30298649857286,137.5798430010036,138.72345712399692,,,,,semantic,52523,127,127,16256,,,,42,,,,,,,,,,,,7.336495427818514,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/greedy_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,5.223566520300754,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,native_prefix_cache,,13295.639,103.8721796875,0.19330957123540615,1.0,11480.185779177145,89.68895139982145,,,152.83270497627655,google/gemma-4-31B-it,128,152.3635959965759,158.54215385188581,163.0607852630783,,,,,semantic,52523,127,0,16256,,,,42,,,,,,,,,,,,6.543102146593721,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/native_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,4.829309630993553,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,no_cache,,13323.8,104.0921875,0.1937190130708501,0.0,11485.404233988182,89.72972057803267,,,154.7797694380506,google/gemma-4-31B-it,128,153.17957649676828,163.30168719723588,164.94758524218923,,,,,semantic,68779,0,0,0,,,,42,,,,,,,,,,,,6.460792670971397,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.0,1.0,4.829379887323519,0.0
hf,16223.700454982463,0,banking77,cuda,float16,,,nvml,reactive_prefix_cache,,10887.419,85.0579609375,0.15829568618328269,0.9921875,9558.166292775639,74.67317416230968,,,128.2624931244527,google/gemma-4-31B-it,128,127.10466000135057,131.45092105332878,134.5908423642686,,,,,semantic,52523,127,127,16256,,,,42,,,,,,,,,,,,7.796511479234254,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,5.445831442040639,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,shadow_kv,,13183.115,102.9930859375,0.19167354861222174,0.0,11742.55483843537,91.73870967527633,,,152.56587376507014,google/gemma-4-31B-it,128,151.35969900438795,160.09798858867725,162.1589748506085,,,,,semantic,68779,0,0,0,,,,42,,,,,,,,,,,,6.554545753396061,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,4.922187390481298,0.0
hf,17161.239230976207,0,banking77,cuda,float16,0,0,nvml,shadow_kv_plus,127,11381.896,88.9210625,0.1654850463077393,0.9921875,9945.864105569932,77.70206332476509,,,135.01954886714884,google/gemma-4-31B-it,128,134.65916949644452,137.59263545944123,141.0276354305097,1,127,128,0,semantic,52523,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.406334922537329,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,5.3322094204525925,0.0
hf,18163.75698694901,0,banking77,cuda,float16,0,0,nvml,shadow_kv_plus_best_latency,127,11564.273,90.3458828125,0.16813668416231697,0.9921875,9778.3507671797,76.3933653685914,,,142.96337447547103,google/gemma-4-31B-it,128,142.66322500043316,145.04827203563764,148.33845863788156,1,127,128,0,semantic,52523,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,6.9947985186344015,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus_best_latency/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,5.119037425007937,0.0
hf,18048.197042997344,0,banking77,cuda,float16,0,0,nvml,shadow_kv_plus_lite,0,11599.608,90.6219375,0.1686504310908853,0.9921875,10103.764512589016,78.93566025460169,,,142.0577543434547,google/gemma-4-31B-it,128,141.81614149129018,143.64571748155868,146.0200727909978,0,0,0,0,semantic,52523,127,127,16256,1,0,0,42,0,0,0.0,0,0,0,0,0,0.0,0,0,7.03939045511228,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus_lite/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,5.2236303157776645,0.0
hf,17136.090471001808,0,banking77,cuda,float16,0,0,nvml,shadow_kv_plus_raw_observer,127,11303.637,88.3096640625,0.16434721353901627,0.9921875,9664.179194150187,75.50139995429834,,,134.8314410704461,google/gemma-4-31B-it,128,134.03142749302788,141.38649953820277,145.0117748581397,1,127,128,0,semantic,52523,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.416667745007077,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus_raw_observer/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,5.332309442159489,0.0
hf,16260.102020882186,0,banking77,cuda,float16,,,nvml,strict_reactive_prefix_cache,,10876.472,84.9724375,0.15813652422977945,0.9921875,9460.497827089475,73.91013927413653,,,128.57299107906783,google/gemma-4-31B-it,128,127.28915848856559,133.20819349755766,134.90652527078055,,,,,semantic,52523,127,127,16256,,,,42,,,,,,,,,,,,7.777683256859409,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/strict_reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,,,5.445861538814699,0.0
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,frequency_speculative,,19484.165,152.2200390625,0.1736928130794466,0.0,17367.407230774228,135.68286899042366,,,229.8495906173912,google/gemma-4-31B-it,128,225.8696005010279,251.0631516946887,254.0234714289545,,,,,semantic,112176,0,0,0,,,,42,,,,,,,,,,,,4.35067122509957,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/frequency_speculative/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,3.5062238520913342,0.0
hf,25728.667557035806,0,cnn_dailymail,cuda,float16,,,nvml,greedy_prefix_cache,,17105.717,133.6384140625,0.1524899889459421,0.9921875,15309.923344046447,119.60877612536287,,,203.06382876412954,google/gemma-4-31B-it,128,198.96172199514695,222.54008410018287,226.17227641516365,,,,,semantic,95920,127,127,16256,,,,42,,,,,,,,,,,,4.924559957753767,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/greedy_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,3.8781213832017727,0.0
hf,0.0,127,cnn_dailymail,cuda,float16,,,nvml,native_prefix_cache,,19454.117,151.9852890625,0.17342494829553556,0.0,16888.54147958204,131.94173030923469,,,229.83863987542463,google/gemma-4-31B-it,128,226.17669500323245,249.8955492497771,255.1956821563363,,,,,semantic,112176,127,0,0,,,,42,,,,,,,,,,,,4.350878514343855,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/native_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,3.506235557372515,0.0
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,no_cache,,19441.867,151.8895859375,0.17331574490087004,0.0,17358.857187041118,135.61607177375873,,,230.17665063241566,google/gemma-4-31B-it,128,226.34621799807064,251.87693230545847,255.2289419688168,,,,,semantic,112176,0,0,0,,,,42,,,,,,,,,,,,4.344489318323457,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.0,1.0,3.5062094507685906,0.0
hf,25712.703227909515,0,cnn_dailymail,cuda,float16,,,nvml,reactive_prefix_cache,,17114.689,133.7085078125,0.1525699704036514,0.9921875,15248.453189153866,119.12854054026458,,,202.93989292122205,google/gemma-4-31B-it,128,198.86287400731817,222.99246384354774,226.74042099897633,,,,,semantic,95920,127,127,16256,,,,42,,,,,,,,,,,,4.927567397447005,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,3.878114095361765,0.0
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,shadow_kv,,19526.159,152.5481171875,0.17406717123092283,0.0,17385.039689323617,135.82062257284076,,,230.38718630323274,google/gemma-4-31B-it,128,226.20936099701794,250.9381269395817,255.2979854150908,,,,,semantic,112176,0,0,0,,,,42,,,,,,,,,,,,4.340519175766192,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,3.5549877990199255,0.0
hf,10769.69391592138,0,cnn_dailymail,cuda,float16,0,0,nvml,shadow_kv_plus,127,6699.001,52.3359453125,0.05971866531165312,0.9921875,5714.081148751908,44.64125897462428,,,85.67168832087191,google/gemma-4-31B-it,128,84.4333675049711,86.02155920816585,91.21227517563968,1,127,128,0,semantic,95920,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,11.672467528066367,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,7.312664839560302,0.0
hf,10784.346778964391,0,cnn_dailymail,cuda,float16,0,0,nvml,shadow_kv_plus_best_latency,127,6687.571,52.2466484375,0.059616771858508055,0.9921875,5729.918259969438,44.76498640601123,,,85.7655818050489,google/gemma-4-31B-it,128,84.63857350579929,86.05608930301969,90.05378607776949,1,127,128,0,semantic,95920,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,11.659688874647516,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus_best_latency/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,7.312846233575293,0.0
