[2026-08-24 03:40:05] INFO:     127.0.0.1:42952 - "GET /model_info HTTP/1.1" 200 OK
[2026-08-24 03:40:26] INFO:     127.0.0.1:58000 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:40:26] INFO:     127.0.0.1:58012 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:26] INFO:     127.0.0.1:58028 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:40:26] INFO:     127.0.0.1:58044 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 03:40:26] INFO:     127.0.0.1:58050 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:40:26] INFO:     127.0.0.1:58062 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:40:27] INFO:     127.0.0.1:58068 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 03:40:27] INFO:     127.0.0.1:58084 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:40:27] INFO:     127.0.0.1:58086 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 03:40:27] INFO:     127.0.0.1:58096 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:40:27] INFO:     127.0.0.1:58108 - "GET /shadowkv_admission_metrics HTTP/1.1" 200 OK
[2026-08-24 03:40:27] INFO:     127.0.0.1:58116 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:40:34] INFO:     127.0.0.1:52924 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:34] INFO:     127.0.0.1:52930 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:35] INFO:     127.0.0.1:52934 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:35] INFO:     127.0.0.1:52942 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:35] INFO:     127.0.0.1:52958 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:35] INFO:     127.0.0.1:52972 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:35] INFO:     127.0.0.1:52984 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:35] INFO:     127.0.0.1:52988 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:35] INFO:     127.0.0.1:53004 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:36] INFO:     127.0.0.1:53014 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:36] INFO:     127.0.0.1:53024 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:36] INFO:     127.0.0.1:53028 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:36] INFO:     127.0.0.1:53040 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:37] INFO:     127.0.0.1:53056 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:37] INFO:     127.0.0.1:53072 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:38] INFO:     127.0.0.1:53078 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:38] INFO:     127.0.0.1:53090 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:38] INFO:     127.0.0.1:53102 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:38] INFO:     127.0.0.1:53106 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:39] INFO:     127.0.0.1:53120 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:39] INFO:     127.0.0.1:53134 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:40] INFO:     127.0.0.1:53142 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:40] INFO:     127.0.0.1:53148 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:40] INFO:     127.0.0.1:53156 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:41] INFO:     127.0.0.1:51374 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:41] INFO:     127.0.0.1:51382 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:42] INFO:     127.0.0.1:51386 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:42] INFO:     127.0.0.1:51398 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:42] INFO:     127.0.0.1:51414 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:43] INFO:     127.0.0.1:51426 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:43] INFO:     127.0.0.1:51428 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:44] INFO:     127.0.0.1:51434 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:44] INFO:     127.0.0.1:51436 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:45] INFO:     127.0.0.1:51450 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:45] INFO:     127.0.0.1:51462 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:45] INFO:     127.0.0.1:51470 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:46] INFO:     127.0.0.1:51474 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:46] INFO:     127.0.0.1:51480 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:47] INFO:     127.0.0.1:51494 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:47] INFO:     127.0.0.1:51506 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:47] INFO:     127.0.0.1:51520 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:48] INFO:     127.0.0.1:51530 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:48] INFO:     127.0.0.1:51542 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:49] INFO:     127.0.0.1:51544 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:49] INFO:     127.0.0.1:51558 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:49] INFO:     127.0.0.1:51574 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:50] INFO:     127.0.0.1:51586 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:50] INFO:     127.0.0.1:51590 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:51] INFO:     127.0.0.1:51600 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:51] INFO:     127.0.0.1:40490 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:51] INFO:     127.0.0.1:40496 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:52] INFO:     127.0.0.1:40510 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:52] INFO:     127.0.0.1:40520 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:52] INFO:     127.0.0.1:40524 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:53] INFO:     127.0.0.1:40538 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:54] INFO:     127.0.0.1:40540 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:54] INFO:     127.0.0.1:40554 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:54] INFO:     127.0.0.1:40558 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:55] INFO:     127.0.0.1:40572 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:55] INFO:     127.0.0.1:40580 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:56] INFO:     127.0.0.1:40582 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:56] INFO:     127.0.0.1:40584 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:57] INFO:     127.0.0.1:40590 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:57] INFO:     127.0.0.1:40606 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:57] INFO:     127.0.0.1:40616 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:57] INFO:     127.0.0.1:40620 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:58] INFO:     127.0.0.1:40636 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:58] INFO:     127.0.0.1:40652 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:59] INFO:     127.0.0.1:40660 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:59] INFO:     127.0.0.1:40672 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:40:59] INFO:     127.0.0.1:40688 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:00] INFO:     127.0.0.1:40692 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:00] INFO:     127.0.0.1:40700 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:01] INFO:     127.0.0.1:42328 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:01] INFO:     127.0.0.1:42334 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:02] INFO:     127.0.0.1:42342 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:02] INFO:     127.0.0.1:42354 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:02] INFO:     127.0.0.1:42356 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:03] INFO:     127.0.0.1:42370 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:03] INFO:     127.0.0.1:42376 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:04] INFO:     127.0.0.1:42382 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:04] INFO:     127.0.0.1:42398 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:05] INFO:     127.0.0.1:42406 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:05] INFO:     127.0.0.1:42410 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:05] INFO:     127.0.0.1:42424 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:06] INFO:     127.0.0.1:42440 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:06] INFO:     127.0.0.1:42454 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:07] INFO:     127.0.0.1:42456 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:07] INFO:     127.0.0.1:42462 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:07] INFO:     127.0.0.1:42478 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:08] INFO:     127.0.0.1:42494 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:08] INFO:     127.0.0.1:42508 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:09] INFO:     127.0.0.1:42516 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:09] INFO:     127.0.0.1:42526 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:09] INFO:     127.0.0.1:42538 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:10] INFO:     127.0.0.1:42554 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:10] INFO:     127.0.0.1:42562 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:11] INFO:     127.0.0.1:42576 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:11] INFO:     127.0.0.1:35906 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:12] INFO:     127.0.0.1:35908 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:12] INFO:     127.0.0.1:35912 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:12] INFO:     127.0.0.1:35914 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:13] INFO:     127.0.0.1:35920 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:13] INFO:     127.0.0.1:35930 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:14] INFO:     127.0.0.1:35944 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:14] INFO:     127.0.0.1:35946 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:14] INFO:     127.0.0.1:35958 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:35960 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:35966 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:35978 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:35992 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:35994 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:35996 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:36010 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:36014 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:15] INFO:     127.0.0.1:36024 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36040 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36042 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36052 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36058 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36066 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36080 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36084 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36096 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36108 - "GET /shadowkv_admission_metrics HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36112 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36128 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 03:41:16] INFO:     127.0.0.1:36138 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:41:21] INFO:     127.0.0.1:35628 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 03:41:21] INFO:     127.0.0.1:35642 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:41:21] INFO:     127.0.0.1:35650 - "GET /shadowkv_admission_metrics HTTP/1.1" 200 OK
[2026-08-24 03:41:21] INFO:     127.0.0.1:35656 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:41:27] INFO:     127.0.0.1:35672 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:27] INFO:     127.0.0.1:35686 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:27] INFO:     127.0.0.1:35688 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35690 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35696 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35710 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35720 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35722 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35728 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35730 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:28] INFO:     127.0.0.1:35746 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:29] INFO:     127.0.0.1:35760 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:29] INFO:     127.0.0.1:35764 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:29] INFO:     127.0.0.1:35766 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:30] INFO:     127.0.0.1:35774 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:30] INFO:     127.0.0.1:35790 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:31] INFO:     127.0.0.1:60112 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:31] INFO:     127.0.0.1:60124 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:31] INFO:     127.0.0.1:60130 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:32] INFO:     127.0.0.1:60140 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:32] INFO:     127.0.0.1:60144 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:33] INFO:     127.0.0.1:60158 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:33] INFO:     127.0.0.1:60174 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:33] INFO:     127.0.0.1:60182 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:34] INFO:     127.0.0.1:60184 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:34] INFO:     127.0.0.1:60198 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:35] INFO:     127.0.0.1:60214 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:35] INFO:     127.0.0.1:60216 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:35] INFO:     127.0.0.1:60232 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:36] INFO:     127.0.0.1:60244 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:36] INFO:     127.0.0.1:60246 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:37] INFO:     127.0.0.1:60252 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:37] INFO:     127.0.0.1:60256 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:38] INFO:     127.0.0.1:60272 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:38] INFO:     127.0.0.1:60280 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:38] INFO:     127.0.0.1:60286 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:39] INFO:     127.0.0.1:60298 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:39] INFO:     127.0.0.1:60310 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:40] INFO:     127.0.0.1:60322 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:40] INFO:     127.0.0.1:60324 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:40] INFO:     127.0.0.1:56412 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:41] INFO:     127.0.0.1:56414 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:41] INFO:     127.0.0.1:56428 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:42] INFO:     127.0.0.1:56440 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:42] INFO:     127.0.0.1:56446 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:43] INFO:     127.0.0.1:56458 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:43] INFO:     127.0.0.1:56474 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:43] INFO:     127.0.0.1:56482 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:44] INFO:     127.0.0.1:56494 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:44] INFO:     127.0.0.1:56496 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:45] INFO:     127.0.0.1:56508 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:45] INFO:     127.0.0.1:56516 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:45] INFO:     127.0.0.1:56526 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:46] INFO:     127.0.0.1:56528 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:46] INFO:     127.0.0.1:56534 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:47] INFO:     127.0.0.1:56544 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:47] INFO:     127.0.0.1:56546 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:48] INFO:     127.0.0.1:56550 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:48] INFO:     127.0.0.1:56562 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:48] INFO:     127.0.0.1:56564 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:49] INFO:     127.0.0.1:56568 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:49] INFO:     127.0.0.1:56582 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:50] INFO:     127.0.0.1:56598 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:50] INFO:     127.0.0.1:56614 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:50] INFO:     127.0.0.1:47112 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:50] INFO:     127.0.0.1:47120 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:51] INFO:     127.0.0.1:47126 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:51] INFO:     127.0.0.1:47132 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:52] INFO:     127.0.0.1:47146 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:41:52] INFO:     127.0.0.1:47154 - "POST /v1/chat/completions HTTP/1.1" 200 OK
