timestamp	event	model_slug	model_id	arm	seed	dataset	prompt_mode	requests
2026-08-20T03:59:39-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_write_through	1	xsum	templated	256
2026-08-20T04:00:38-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_write_through	1	xsum	templated	256
2026-08-20T04:00:38-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_write_through	1	xsum	rag	256
2026-08-20T04:01:38-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_write_through	1	xsum	rag	256
2026-08-20T04:03:19-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	daily_dialog	templated	256
2026-08-20T04:03:49-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	daily_dialog	templated	256
2026-08-20T04:04:41-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	daily_dialog	templated	256
2026-08-20T04:04:41-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	daily_dialog	rag	256
2026-08-20T04:05:32-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	daily_dialog	rag	256
2026-08-20T04:05:32-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	samsum	templated	256
2026-08-20T04:06:28-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	samsum	templated	256
2026-08-20T04:06:28-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	samsum	rag	256
2026-08-20T04:07:21-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	samsum	rag	256
2026-08-20T04:07:21-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	ag_news	templated	256
2026-08-20T04:08:11-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	ag_news	templated	256
2026-08-20T04:08:11-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	ag_news	rag	256
2026-08-20T04:09:02-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	ag_news	rag	256
2026-08-20T04:09:02-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	dolly	templated	256
2026-08-20T04:09:52-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	dolly	templated	256
2026-08-20T04:09:52-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	dolly	rag	256
2026-08-20T04:10:44-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	dolly	rag	256
2026-08-20T04:10:44-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	xsum	templated	256
2026-08-20T04:11:42-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	xsum	templated	256
2026-08-20T04:11:42-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	xsum	rag	256
2026-08-20T04:12:42-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	meritkv_enforced	1	xsum	rag	256
2026-08-20T04:14:19-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	daily_dialog	templated	256
2026-08-20T04:15:25-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	daily_dialog	templated	256
2026-08-20T04:15:26-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	daily_dialog	rag	256
2026-08-20T04:16:15-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	daily_dialog	rag	256
2026-08-20T04:16:15-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	samsum	templated	256
2026-08-20T04:17:07-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	samsum	templated	256
2026-08-20T04:17:07-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	samsum	rag	256
2026-08-20T04:18:00-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	samsum	rag	256
2026-08-20T04:18:00-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	ag_news	templated	256
2026-08-20T04:18:49-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	ag_news	templated	256
2026-08-20T04:18:49-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	ag_news	rag	256
2026-08-20T04:19:39-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	ag_news	rag	256
2026-08-20T04:19:39-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	dolly	templated	256
2026-08-20T04:20:29-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	dolly	templated	256
2026-08-20T04:20:29-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	dolly	rag	256
2026-08-20T04:21:19-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	dolly	rag	256
2026-08-20T04:21:19-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	xsum	templated	256
2026-08-20T04:22:19-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	xsum	templated	256
2026-08-20T04:22:19-04:00	start	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	xsum	rag	256
2026-08-20T04:23:19-04:00	pass	qwen25_32b	Qwen/Qwen2.5-32B-Instruct	forced_recompute	1	xsum	rag	256
2026-08-20T04:24:56-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	daily_dialog	templated	256
2026-08-20T04:26:13-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	daily_dialog	templated	256
2026-08-20T04:26:13-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	daily_dialog	rag	256
2026-08-20T04:27:00-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	daily_dialog	rag	256
2026-08-20T04:27:00-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	samsum	templated	256
2026-08-20T04:27:48-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	samsum	templated	256
2026-08-20T04:27:48-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	samsum	rag	256
2026-08-20T04:28:36-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	samsum	rag	256
2026-08-20T04:28:36-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	ag_news	templated	256
2026-08-20T04:29:21-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	ag_news	templated	256
2026-08-20T04:29:21-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	ag_news	rag	256
2026-08-20T04:30:07-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	ag_news	rag	256
2026-08-20T04:30:07-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	dolly	templated	256
2026-08-20T04:30:54-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	dolly	templated	256
2026-08-20T04:30:54-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	dolly	rag	256
2026-08-20T04:31:41-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	dolly	rag	256
2026-08-20T04:31:41-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	xsum	templated	256
2026-08-20T04:32:37-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	xsum	templated	256
2026-08-20T04:32:37-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	xsum	rag	256
2026-08-20T04:33:32-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	1	xsum	rag	256
2026-08-20T04:35:08-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	daily_dialog	templated	256
2026-08-20T04:35:49-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	daily_dialog	templated	256
2026-08-20T04:36:43-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	daily_dialog	templated	256
2026-08-20T04:36:43-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	daily_dialog	rag	256
2026-08-20T04:37:35-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	daily_dialog	rag	256
2026-08-20T04:37:35-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	samsum	templated	256
2026-08-20T04:38:30-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	samsum	templated	256
2026-08-20T04:38:30-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	samsum	rag	256
2026-08-20T04:39:27-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	samsum	rag	256
2026-08-20T04:39:27-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	ag_news	templated	256
2026-08-20T04:40:19-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	ag_news	templated	256
2026-08-20T04:40:19-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	ag_news	rag	256
2026-08-20T04:41:11-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	ag_news	rag	256
2026-08-20T04:41:11-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	dolly	templated	256
2026-08-20T04:42:04-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	dolly	templated	256
2026-08-20T04:42:04-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	dolly	rag	256
2026-08-20T04:42:56-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	dolly	rag	256
2026-08-20T04:42:56-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	xsum	templated	256
2026-08-20T04:43:57-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	xsum	templated	256
2026-08-20T04:43:57-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	xsum	rag	256
2026-08-20T04:44:58-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	1	xsum	rag	256
2026-08-20T04:45:59-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	daily_dialog	templated	256
2026-08-20T04:46:39-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	daily_dialog	templated	256
2026-08-20T04:47:33-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	daily_dialog	templated	256
2026-08-20T04:47:33-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	daily_dialog	rag	256
2026-08-20T04:48:25-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	daily_dialog	rag	256
2026-08-20T04:48:25-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	samsum	templated	256
2026-08-20T04:49:19-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	samsum	templated	256
2026-08-20T04:49:19-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	samsum	rag	256
2026-08-20T04:50:14-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	samsum	rag	256
2026-08-20T04:50:14-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	ag_news	templated	256
2026-08-20T04:51:06-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	ag_news	templated	256
2026-08-20T04:51:06-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	ag_news	rag	256
2026-08-20T04:51:57-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	ag_news	rag	256
2026-08-20T04:51:57-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	dolly	templated	256
2026-08-20T04:52:49-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	dolly	templated	256
2026-08-20T04:52:49-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	dolly	rag	256
2026-08-20T04:53:41-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	dolly	rag	256
2026-08-20T04:53:41-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	xsum	templated	256
2026-08-20T04:54:42-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	xsum	templated	256
2026-08-20T04:54:42-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	xsum	rag	256
2026-08-20T04:55:50-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_enforced	1	xsum	rag	256
2026-08-20T04:57:06-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	daily_dialog	templated	256
2026-08-20T04:57:50-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	daily_dialog	templated	256
2026-08-20T04:58:42-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	daily_dialog	templated	256
2026-08-20T04:58:42-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	daily_dialog	rag	256
2026-08-20T04:59:32-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	daily_dialog	rag	256
2026-08-20T04:59:32-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	samsum	templated	256
2026-08-20T05:00:25-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	samsum	templated	256
2026-08-20T05:00:25-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	samsum	rag	256
2026-08-20T05:01:16-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	samsum	rag	256
2026-08-20T05:01:16-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	ag_news	templated	256
2026-08-20T05:02:03-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	ag_news	templated	256
2026-08-20T05:02:04-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	ag_news	rag	256
2026-08-20T05:02:51-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	ag_news	rag	256
2026-08-20T05:02:51-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	dolly	templated	256
2026-08-20T05:03:40-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	dolly	templated	256
2026-08-20T05:03:40-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	dolly	rag	256
2026-08-20T05:04:29-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	dolly	rag	256
2026-08-20T05:04:29-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	xsum	templated	256
2026-08-20T05:05:31-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	xsum	templated	256
2026-08-20T05:05:31-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	xsum	rag	256
2026-08-20T05:06:32-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	1	xsum	rag	256
2026-08-20T05:08:08-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	xsum	rag	256
2026-08-20T05:09:34-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	xsum	rag	256
2026-08-20T05:09:34-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	xsum	templated	256
2026-08-20T05:10:37-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	xsum	templated	256
2026-08-20T05:10:37-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	dolly	rag	256
2026-08-20T05:11:30-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	dolly	rag	256
2026-08-20T05:11:30-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	dolly	templated	256
2026-08-20T05:12:22-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	dolly	templated	256
2026-08-20T05:12:22-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	ag_news	rag	256
2026-08-20T05:13:14-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	ag_news	rag	256
2026-08-20T05:13:15-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	ag_news	templated	256
2026-08-20T05:14:06-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	ag_news	templated	256
2026-08-20T05:14:06-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	samsum	rag	256
2026-08-20T05:15:00-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	samsum	rag	256
2026-08-20T05:15:00-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	samsum	templated	256
2026-08-20T05:15:55-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	samsum	templated	256
2026-08-20T05:15:55-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	daily_dialog	rag	256
2026-08-20T05:16:47-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	daily_dialog	rag	256
2026-08-20T05:16:47-04:00	start	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	daily_dialog	templated	256
2026-08-20T05:17:41-04:00	pass	gemma4_31b	google/gemma-4-31B-it	meritkv_write_through	2	daily_dialog	templated	256
2026-08-20T05:19:22-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	xsum	rag	256
2026-08-20T05:20:05-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	xsum	rag	256
2026-08-20T05:21:06-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	xsum	rag	256
2026-08-20T05:21:06-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	xsum	templated	256
2026-08-20T05:22:06-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	xsum	templated	256
2026-08-20T05:22:06-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	dolly	rag	256
2026-08-20T05:22:55-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	dolly	rag	256
2026-08-20T05:22:55-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	dolly	templated	256
2026-08-20T05:23:45-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	dolly	templated	256
2026-08-20T05:23:45-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	ag_news	rag	256
2026-08-20T05:24:32-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	ag_news	rag	256
2026-08-20T05:24:32-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	ag_news	templated	256
2026-08-20T05:25:19-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	ag_news	templated	256
2026-08-20T05:25:20-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	samsum	rag	256
2026-08-20T05:26:13-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	samsum	rag	256
2026-08-20T05:26:13-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	samsum	templated	256
2026-08-20T05:27:05-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	samsum	templated	256
2026-08-20T05:27:05-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	daily_dialog	rag	256
2026-08-20T05:27:55-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	daily_dialog	rag	256
2026-08-20T05:27:55-04:00	start	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	daily_dialog	templated	256
2026-08-20T05:28:45-04:00	pass	gemma4_31b	google/gemma-4-31B-it	forced_recompute	2	daily_dialog	templated	256
2026-08-20T05:30:16-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	xsum	rag	256
2026-08-20T05:30:59-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	xsum	rag	256
2026-08-20T05:31:54-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	xsum	rag	256
2026-08-20T05:31:54-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	xsum	templated	256
2026-08-20T05:32:48-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	xsum	templated	256
2026-08-20T05:32:48-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	dolly	rag	256
2026-08-20T05:33:33-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	dolly	rag	256
2026-08-20T05:33:33-04:00	start	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	dolly	templated	256
2026-08-20T05:34:18-04:00	pass	gemma4_31b	google/gemma-4-31B-it	native_baseline	2	dolly	templated	256
