rep,source_root,phase,dataset,mode,baseline,seed,path,n_requests,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,throughput_rps,prompt_tokens_total,total_tokens_total,cached_tokens_total_response_usage,vllm_prefix_cache_queries_delta,vllm_prefix_cache_hits_delta,vllm_prompt_tokens_cached_delta,vllm_local_cache_hit_tokens_delta,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,idle_adjusted_joules_per_request,gpu_joules_per_prompt_token,energy_source,energy_error,admission_controller_enabled,admission_selected_preset,admission_allow_total,admission_bypass_total,admission_write_through_bypass_total,admission_bypass_store_successes
1,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,rag,lmcache_vllm_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/ag_news/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,9.319913,8.57432,10.239665,11.775615,107.290132,43476,43732,0,43476.0,26520.36,0.0,0.0,927.128,797.33,3.621594,3.114571,0.021325,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,rag,lmcache_vllm_meritkv,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/ag_news/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,9.208278,8.471616,10.092487,11.60636,108.590845,43476,43732,0,43476.0,26520.36,0.0,0.0,918.8,790.168,3.589062,3.086594,0.021133,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,rag,lmcache_vllm_meritkv,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/ag_news/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,9.208864,8.472155,10.093259,11.607248,108.583941,43476,43732,0,43476.0,26520.36,0.0,0.0,918.843,790.205,3.58923,3.086738,0.021134,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,rag,lmcache_vllm_meritkv,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,9.209352,8.472604,10.093923,11.608011,108.578188,43476,43732,0,43476.0,26520.36,0.0,0.0,918.88,790.237,3.589375,3.086863,0.021135,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,rag,lmcache_vllm_meritkv,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,9.20982,8.473034,10.094518,11.608696,108.572666,43476,43732,0,43476.0,26520.36,0.0,0.0,918.915,790.267,3.589512,3.08698,0.021136,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,vllm_no_cache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,11.479251,10.560911,12.186716,14.014723,87.107736,40916,41172,0,0.0,0.0,0.0,0.0,1155.291,993.55,4.512855,3.881056,0.028236,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,vllm_no_cache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,11.349027,10.441105,12.019258,13.822147,88.107254,40916,41172,0,0.0,0.0,0.0,0.0,1145.647,985.256,4.475184,3.848658,0.028,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,vllm_no_cache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,11.275257,10.373236,11.941285,13.732478,88.683708,40916,41172,0,0.0,0.0,0.0,0.0,1138.182,978.837,4.446023,3.82358,0.027818,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,vllm_no_cache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,11.274321,10.372375,11.940448,13.731515,88.691066,40916,41172,0,0.0,0.0,0.0,0.0,1138.069,978.739,4.445582,3.823201,0.027815,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,vllm_no_cache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,11.345611,10.437962,12.016047,13.818454,88.133779,40916,41172,0,0.0,0.0,0.0,0.0,1145.254,984.918,4.473648,3.847338,0.02799,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/ag_news/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.432253,8.677673,10.013561,11.515595,106.011959,40916,41172,0,40916.0,24958.76,0.0,0.0,912.767,784.98,3.565496,3.066327,0.022308,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/ag_news/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.319284,8.573741,9.869646,11.350093,104.996203,40916,41172,0,40916.0,24958.76,0.0,0.0,904.568,777.928,3.533469,3.038783,0.022108,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/ag_news/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.319874,8.574284,9.870398,11.350958,105.001508,40916,41172,0,40916.0,24958.76,0.0,0.0,904.611,777.965,3.533637,3.038928,0.022109,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.320464,8.574827,9.871149,11.351821,105.006813,40916,41172,0,40916.0,24958.76,0.0,0.0,904.654,778.002,3.533805,3.039072,0.02211,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.320836,8.575169,9.871623,11.352366,105.010158,40916,41172,0,40916.0,24958.76,0.0,0.0,904.681,778.026,3.53391,3.039163,0.022111,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/ag_news/templated/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.414309,8.661164,9.994512,11.493689,106.214019,40916,41172,0,40916.0,24958.76,0.0,0.0,911.551,783.934,3.560746,3.062242,0.022279,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm_meritkv,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/ag_news/templated/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.301543,8.55742,9.850858,11.328487,107.501686,40916,41172,0,40916.0,24958.76,0.0,0.0,903.363,776.892,3.528762,3.034735,0.022078,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm_meritkv,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/ag_news/templated/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.302036,8.557873,9.851506,11.329232,107.495995,40916,41172,0,40916.0,24958.76,0.0,0.0,903.399,776.923,3.528902,3.034856,0.022079,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm_meritkv,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/templated/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.302627,8.558417,9.852259,11.330098,107.489161,40916,41172,0,40916.0,24958.76,0.0,0.0,903.442,776.96,3.52907,3.035,0.02208,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_vllm_meritkv,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/templated/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.303101,8.558853,9.85284,11.330766,107.48369,40916,41172,0,40916.0,24958.76,0.0,0.0,903.476,776.989,3.529203,3.035115,0.022081,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,vllm_no_cache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,12.209197,11.232461,15.437851,17.753529,81.90069,53705,53961,0,0.0,0.0,0.0,0.0,1306.481,1123.574,5.103441,4.38896,0.024327,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,vllm_no_cache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,12.070734,11.105075,15.225771,17.509637,82.840177,53705,53961,0,0.0,0.0,0.0,0.0,1295.579,1114.198,5.060855,4.352336,0.024124,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,vllm_no_cache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,12.069734,11.104155,15.224706,17.508412,82.847035,53705,53961,0,0.0,0.0,0.0,0.0,1295.451,1114.088,5.060355,4.351906,0.024122,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,vllm_no_cache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,12.135843,11.164976,15.308292,17.604536,82.395734,53705,53961,0,0.0,0.0,0.0,0.0,1302.525,1120.172,5.087988,4.37567,0.024253,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,vllm_no_cache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,12.067069,11.101703,15.221664,17.504914,82.865331,53705,53961,0,0.0,0.0,0.0,0.0,1295.131,1113.813,5.059105,4.350831,0.024116,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/rag/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,10.093125,9.285675,12.762195,14.676524,99.07157,53705,53961,256,53705.0,32760.05,256.0,256.0,1038.504,893.113,4.056656,3.488724,0.019337,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/rag/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.97224,9.174461,12.578776,14.465592,98.122314,53705,53961,256,53705.0,32760.05,256.0,256.0,1029.176,885.091,4.020219,3.457388,0.019164,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/rag/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.972872,9.175042,12.579734,14.466694,98.127271,53705,53961,256,53705.0,32760.05,256.0,256.0,1029.224,885.133,4.020406,3.457549,0.019164,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/rag/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.973503,9.175623,12.580691,14.467795,98.132228,53705,53961,256,53705.0,32760.05,256.0,256.0,1029.273,885.175,4.020598,3.457714,0.019165,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/rag/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.973901,9.175989,12.581296,14.46849,98.135355,53705,53961,256,53705.0,32760.05,256.0,256.0,1029.304,885.201,4.020719,3.457818,0.019166,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,10.073864,9.267955,12.73784,14.648516,99.260989,53705,53961,256,53705.0,32760.05,256.0,256.0,1037.117,891.921,4.051238,3.484065,0.019311,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm_meritkv,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.953198,9.156942,12.554756,14.437969,100.464362,53705,53961,256,53705.0,32760.05,256.0,256.0,1027.8,883.908,4.014844,3.452766,0.019138,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm_meritkv,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.953831,9.157525,12.555716,14.439073,100.457974,53705,53961,256,53705.0,32760.05,256.0,256.0,1027.849,883.95,4.015035,3.45293,0.019139,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm_meritkv,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.954586,9.158219,12.55683,14.440354,100.450351,53705,53961,256,53705.0,32760.05,256.0,256.0,1027.907,884.0,4.015262,3.453125,0.01914,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_vllm_meritkv,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/rag/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.954865,9.158476,12.557283,14.440875,100.447544,53705,53961,256,53705.0,32760.05,256.0,256.0,1027.929,884.019,4.015348,3.453199,0.01914,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,vllm_no_cache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,12.274077,11.292151,15.443029,17.759483,81.466829,50377,50633,0,0.0,0.0,0.0,0.0,1286.953,1106.78,5.02716,4.323358,0.025546,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,vllm_no_cache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,12.067586,11.102179,15.146418,17.418381,82.860827,50377,50633,0,0.0,0.0,0.0,0.0,1269.137,1091.458,4.957566,4.263507,0.025193,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,vllm_no_cache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,12.133856,11.163148,15.229792,17.514261,82.408273,50377,50633,0,0.0,0.0,0.0,0.0,1276.087,1097.435,4.984715,4.286855,0.025331,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,vllm_no_cache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,12.132857,11.162228,15.228734,17.513044,82.415057,50377,50633,0,0.0,0.0,0.0,0.0,1275.961,1097.326,4.984223,4.286431,0.025328,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,vllm_no_cache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,12.131188,11.160693,15.226762,17.510776,82.426399,50377,50633,0,0.0,0.0,0.0,0.0,1275.773,1097.165,4.983488,4.2858,0.025325,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_vllm,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,10.079826,9.27344,12.682261,14.5846,99.201127,50377,50633,256,50377.0,30729.969999999998,256.0,256.0,1016.234,873.961,3.969664,3.413911,0.020173,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_vllm,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,9.959101,9.162373,12.499991,14.37499,98.250629,50377,50633,256,50377.0,30729.969999999998,256.0,256.0,1007.106,866.111,3.934008,3.383247,0.019991,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_vllm,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,9.959732,9.162953,12.500943,14.376084,98.255593,50377,50633,256,50377.0,30729.969999999998,256.0,256.0,1007.153,866.152,3.934191,3.383405,0.019992,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_vllm,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,9.960362,9.163533,12.501895,14.377179,98.260557,50377,50633,256,50377.0,30729.969999999998,256.0,256.0,1007.201,866.193,3.934379,3.383566,0.019993,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_vllm,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/templated/lmcache_vllm/benchmark_lmcache_vllm_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,9.96076,9.163899,12.502495,14.377869,98.263687,50377,50633,256,50377.0,30729.969999999998,256.0,256.0,1007.231,866.219,3.934496,3.383667,0.019994,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_vllm_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/templated/lmcache_vllm_meritkv/benchmark_lmcache_vllm_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,10.060457,9.25562,12.657891,14.556575,99.392117,50377,50633,256,50377.0,30729.969999999998,256.0,256.0,1014.867,872.786,3.964324,3.409319,0.020145,nvml,,True,balanced,200,56,56,0
