rep,source_root,phase,dataset,mode,baseline,seed,path,n_requests,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,throughput_rps,prompt_tokens_total,total_tokens_total,cached_tokens_total_response_usage,vllm_prefix_cache_queries_delta,vllm_prefix_cache_hits_delta,vllm_prompt_tokens_cached_delta,vllm_local_cache_hit_tokens_delta,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,idle_adjusted_joules_per_request,gpu_joules_per_prompt_token,energy_source,energy_error,admission_controller_enabled,admission_selected_preset,admission_allow_total,admission_bypass_total,admission_write_through_bypass_total,admission_bypass_store_successes
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,7.396649,6.804917,7.618548,8.76133,135.184752,40000,40256,25933,40000.0,24400.0,25933.0,25933.0,602.462,518.117,2.353367,2.023896,0.015062,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,7.285186,6.702371,7.480936,8.603076,137.253071,40000,40256,25933,40000.0,24400.0,25933.0,25933.0,596.408,512.911,2.329719,2.003558,0.01491,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,7.293309,6.709844,7.489398,8.612808,137.100195,40000,40256,25933,40000.0,24400.0,25933.0,25933.0,596.871,513.309,2.331527,2.005114,0.014922,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,7.294055,6.710531,7.490285,8.613828,137.086174,40000,40256,25933,40000.0,24400.0,25933.0,25933.0,596.912,513.344,2.331688,2.005251,0.014923,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_rag.json,256,7.287244,6.704264,7.483368,8.605873,137.214296,40000,40256,25933,40000.0,24400.0,25933.0,25933.0,596.521,513.008,2.33016,2.003938,0.014913,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.157295,8.424711,9.432014,10.846816,109.192497,40000,40256,0,0.0,0.0,0.0,0.0,767.295,659.874,2.997246,2.577632,0.019182,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.026007,8.303926,9.268532,10.658812,110.780766,40000,40256,0,0.0,0.0,0.0,0.0,760.125,653.707,2.969238,2.553545,0.019003,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.025408,8.303375,9.268067,10.658277,110.788118,40000,40256,0,0.0,0.0,0.0,0.0,760.055,653.647,2.968965,2.55331,0.019001,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.024808,8.302823,9.267601,10.657741,110.795485,40000,40256,0,0.0,0.0,0.0,0.0,759.984,653.586,2.968688,2.553071,0.019,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,9.023656,8.301764,9.266513,10.65649,110.809619,40000,40256,0,0.0,0.0,0.0,0.0,759.874,653.492,2.968258,2.552702,0.018997,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.473492,6.875613,7.697697,8.852352,133.793938,40000,40256,25494,40000.0,24400.0,25494.0,25494.0,602.123,517.826,2.352043,2.022757,0.015053,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.361605,6.772677,7.559407,8.693318,132.191552,40000,40256,25494,40000.0,24400.0,25494.0,25494.0,596.114,512.658,2.32857,2.00257,0.014903,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.36219,6.773215,7.56013,8.694149,132.199921,40000,40256,25494,40000.0,24400.0,25494.0,25494.0,596.145,512.685,2.328691,2.002675,0.014904,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.362774,6.773752,7.560852,8.69498,132.208289,40000,40256,25494,40000.0,24400.0,25494.0,25494.0,596.176,512.711,2.328813,2.002779,0.014904,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.363143,6.774092,7.561307,8.695503,132.213567,40000,40256,25494,40000.0,24400.0,25494.0,25494.0,596.196,512.729,2.328891,2.002846,0.014905,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.449848,6.85386,7.673343,8.824344,134.218576,40000,40256,25818,40000.0,24400.0,25818.0,25818.0,600.79,516.679,2.346836,2.018279,0.01502,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.337583,6.750576,7.534742,8.664953,136.272103,40000,40256,25818,40000.0,24400.0,25818.0,25818.0,594.752,511.487,2.32325,1.997995,0.014869,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.338334,6.751267,7.535634,8.665979,136.258167,40000,40256,25818,40000.0,24400.0,25818.0,25818.0,594.793,511.522,2.32341,1.998133,0.01487,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.339084,6.751957,7.536527,8.667006,136.244232,40000,40256,25818,40000.0,24400.0,25818.0,25818.0,594.834,511.557,2.32357,1.99827,0.014871,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_ag_news_templated.json,256,7.339656,6.752484,7.537191,8.66777,136.233614,40000,40256,25818,40000.0,24400.0,25818.0,25818.0,594.865,511.584,2.323691,1.998375,0.014872,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.244158,8.504625,9.521482,10.949704,108.16724,40000,40256,0,0.0,0.0,0.0,0.0,827.39,711.555,3.231992,2.779513,0.020685,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.111648,8.382716,9.356474,10.759945,109.740315,40000,40256,0,0.0,0.0,0.0,0.0,819.661,704.908,3.201801,2.753549,0.020492,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.111038,8.382155,9.355998,10.759398,109.747662,40000,40256,0,0.0,0.0,0.0,0.0,819.584,704.842,3.2015,2.75329,0.02049,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.161197,8.428301,9.407658,10.818807,109.146777,40000,40256,0,0.0,0.0,0.0,0.0,824.074,708.704,3.219039,2.768374,0.020602,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,9.109258,8.380517,9.354418,10.757581,109.769103,40000,40256,0,0.0,0.0,0.0,0.0,819.389,704.675,3.200738,2.752635,0.020485,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.574446,6.96849,7.801679,8.971931,132.011645,40000,40256,34184,40000.0,24400.0,34184.0,34184.0,651.869,560.607,2.546363,2.189872,0.016297,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.461048,6.864164,7.661521,8.810749,130.430605,40000,40256,34184,40000.0,24400.0,34184.0,34184.0,645.363,555.012,2.520949,2.168016,0.016134,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.46164,6.864709,7.662253,8.811591,130.438862,40000,40256,34184,40000.0,24400.0,34184.0,34184.0,645.397,555.041,2.521082,2.168131,0.016135,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.462232,6.865253,7.662985,8.812433,130.447119,40000,40256,34184,40000.0,24400.0,34184.0,34184.0,645.431,555.071,2.521215,2.168245,0.016136,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.462606,6.865598,7.663447,8.812964,130.452326,40000,40256,34184,40000.0,24400.0,34184.0,34184.0,645.453,555.09,2.521301,2.168319,0.016136,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.554585,6.950218,7.781222,8.948405,132.358699,40000,40256,34768,40000.0,24400.0,34768.0,34768.0,650.673,559.579,2.541691,2.185855,0.016267,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.44072,6.845462,7.640649,8.786746,134.384186,40000,40256,34768,40000.0,24400.0,34768.0,34768.0,644.132,553.954,2.516141,2.163881,0.016103,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.441486,6.846167,7.641559,8.787793,134.370349,40000,40256,34768,40000.0,24400.0,34768.0,34768.0,644.177,553.992,2.516316,2.164032,0.016104,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.435565,6.84072,7.635603,8.780943,134.477344,40000,40256,34768,40000.0,24400.0,34768.0,34768.0,643.816,553.682,2.514906,2.162819,0.016095,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_rag.json,256,7.442839,6.847412,7.64315,8.789623,134.345927,40000,40256,34768,40000.0,24400.0,34768.0,34768.0,644.256,554.06,2.516625,2.164297,0.016106,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_no_cache,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,9.068311,8.342846,9.340361,10.741415,110.264876,40000,40256,0,0.0,0.0,0.0,0.0,777.074,668.284,3.035445,2.610483,0.019427,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_no_cache,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,8.938297,8.223233,9.178466,10.555236,111.868763,40000,40256,0,0.0,0.0,0.0,0.0,769.813,662.039,3.007082,2.586091,0.019245,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_no_cache,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,8.937704,8.222688,9.178005,10.554706,111.876185,40000,40256,0,0.0,0.0,0.0,0.0,769.741,661.977,3.006801,2.585849,0.019244,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_no_cache,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,8.879538,8.169175,9.118423,10.486186,112.609032,40000,40256,0,0.0,0.0,0.0,0.0,764.712,657.652,2.987156,2.568954,0.019118,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_no_cache,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/daily_dialog/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,8.93597,8.221092,9.176467,10.552937,111.897893,40000,40256,0,0.0,0.0,0.0,0.0,769.559,661.821,3.00609,2.585237,0.019239,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_apc,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,7.39996,6.807963,7.621959,8.765253,135.124545,40000,40256,33916,40000.0,24400.0,33916.0,33916.0,609.722,524.361,2.381727,2.048285,0.015243,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_apc,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,7.289174,6.70604,7.48503,8.607784,133.506223,40000,40256,33916,40000.0,24400.0,33916.0,33916.0,603.637,519.128,2.357957,2.027843,0.015091,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_apc,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,7.289753,6.706573,7.485745,8.608607,133.514675,40000,40256,33916,40000.0,24400.0,33916.0,33916.0,603.669,519.155,2.358082,2.027951,0.015092,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_apc,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/daily_dialog/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,7.290331,6.707105,7.48646,8.609429,133.523127,40000,40256,33916,40000.0,24400.0,33916.0,33916.0,603.7,519.182,2.358203,2.028055,0.015093,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_apc,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/daily_dialog/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,7.290696,6.70744,7.486911,8.609948,133.528457,40000,40256,33916,40000.0,24400.0,33916.0,33916.0,603.72,519.199,2.358281,2.028122,0.015093,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,7.375693,6.785638,7.596964,8.736509,135.569131,40000,40256,34491,40000.0,24400.0,34491.0,34491.0,608.322,523.157,2.376258,2.043582,0.015208,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,templated,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_daily_dialog_templated.json,256,7.264524,6.683362,7.459719,8.578677,137.643741,40000,40256,34491,40000.0,24400.0,34491.0,34491.0,602.208,517.899,2.352375,2.023042,0.015055,nvml,,True,balanced,200,56,56,0
